tag,fit,condition,generic,type,sample,combine,outcome,detail
"live","student.base","method:extract.bart","extract","bart","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","bart","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","loglik","train","TRUE","accepted","matrix/array 6x40"
"live","student.base","method:extract.bart","extract","loglik","train","FALSE","accepted","matrix/array 6x40"
"live","student.base","method:extract.bart","extract","loglik","test","TRUE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","student.base","method:extract.bart","extract","loglik","test","FALSE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","student.base","method:extract.bart","extract","loglik","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","loglik","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","trees","train","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","student.base","method:extract.bart","extract","trees","train","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","student.base","method:extract.bart","extract","trees","test","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","student.base","method:extract.bart","extract","trees","test","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","student.base","method:extract.bart","extract","trees","zzz-bad-sample","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","student.base","method:extract.bart","extract","trees","zzz-bad-sample","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","student.base","method:extract.bart","extract","forest","train","TRUE","refused","type = ""forest"" is only available on a fit with per-forest reporting (an amplitude-coupled multi-forest fit); this fit has none"
"live","student.base","method:extract.bart","extract","forest","train","FALSE","refused","type = ""forest"" is only available on a fit with per-forest reporting (an amplitude-coupled multi-forest fit); this fit has none"
"live","student.base","method:extract.bart","extract","forest","test","TRUE","refused","type = ""forest"" is only available on a fit with per-forest reporting (an amplitude-coupled multi-forest fit); this fit has none"
"live","student.base","method:extract.bart","extract","forest","test","FALSE","refused","type = ""forest"" is only available on a fit with per-forest reporting (an amplitude-coupled multi-forest fit); this fit has none"
"live","student.base","method:extract.bart","extract","forest","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","forest","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","train","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","train","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","test","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","test","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","zzz-bad-sample","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:extract.bart","extract","zzz-bad-type","zzz-bad-sample","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"live","student.base","method:fitted.bart","fitted","ev","train","","accepted","numeric len40"
"live","student.base","method:fitted.bart","fitted","ev","test","","accepted","numeric len12"
"live","student.base","method:fitted.bart","fitted","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","student.base","method:fitted.bart","fitted","ppd","train","","refused","posterior predictive sampling does not support student residuals"
"live","student.base","method:fitted.bart","fitted","ppd","test","","refused","posterior predictive sampling does not support student residuals"
"live","student.base","method:fitted.bart","fitted","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","student.base","method:fitted.bart","fitted","bart","train","","accepted","numeric len40"
"live","student.base","method:fitted.bart","fitted","bart","test","","accepted","numeric len12"
"live","student.base","method:fitted.bart","fitted","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"live","student.base","method:fitted.bart","fitted","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart'"
"live","student.base","method:fitted.bart","fitted","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart'"
"live","student.base","method:fitted.bart","fitted","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart'"
"live","student.base","method:residuals.bart","residuals","ev","","","accepted","numeric len40"
"live","student.base","method:residuals.bart","residuals","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"live","student.base","method:summary.bart","summary","","","","accepted","summary.bart len3"
"live","student.base","method:print.bart","print","","","","accepted","bart len16"
"live","student.base","method:plot.bart","plot","","","","accepted","NULL"
"live","student.base","method:plotTree.bart","plotTree","","","","accepted","NULL"
"live","student.base","method:survivalProbabilities.bart","survivalProbabilities","","","TRUE","refused","survivalProbabilities requires an aft (survival) fit"
"live","student.base","method:survivalProbabilities.bart","survivalProbabilities","","","FALSE","refused","survivalProbabilities requires an aft (survival) fit"
"live","student.base","method:as_draws_array.bart","as_draws_array","","","","accepted","draws_array/draws/array 6x1x1 dn=[{1,2,3,...},{1},{sigma}]"
"live","student.base","method:as_draws_df.bart","as_draws_df","","","","accepted","draws_df/draws/tbl_df/tbl/data.frame 6x4 dn=[{1,2,3,...},{sigma,.chain,.iteration,...}]"
"live","amplitude.base","build","","","","","built","class=bart"
"live","amplitude.base","fields","documented-present","","","","info","call;yhat.train;yhat.train.mean;sigma;first.sigma;varcount;sigest;resid.dist;y;fit;family"
"live","amplitude.base","fields","documented-absent","","","","info","yhat.test;yhat.test.mean;n.chains"
"live","amplitude.base","fields","all-names","","","","info","call;family;resid.dist;first.sigma;sigma;sigest;yhat.train;yhat.train.mean;yhat.test;yhat.test.mean;s.train;s.test;varcount;y;n.forests;forestFits;glue;bases;basis.terms;fit"
"live","amplitude.base","method:predict.bart","predict","ev","","TRUE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","ev","","FALSE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","ppd","","TRUE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","ppd","","FALSE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","bart","","TRUE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","bart","","FALSE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","forest","","TRUE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","forest","","FALSE","refused","number of columns in 'test' must be equal to that of 'x'"
"live","amplitude.base","method:predict.bart","predict","zzz-bad-type","","TRUE","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"live","amplitude.base","method:predict.bart","predict","zzz-bad-type","","FALSE","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"live","amplitude.base","method:extract.bart","extract","ev","train","TRUE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","ev","train","FALSE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","ev","test","TRUE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","ev","test","FALSE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","ev","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","ev","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","ppd","train","TRUE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","ppd","train","FALSE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","ppd","test","TRUE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","ppd","test","FALSE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","ppd","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","ppd","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","bart","train","TRUE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","bart","train","FALSE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","bart","test","TRUE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","bart","test","FALSE","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"live","amplitude.base","method:extract.bart","extract","bart","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","bart","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","loglik","train","TRUE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","loglik","train","FALSE","accepted","matrix/array 6x40"
"live","amplitude.base","method:extract.bart","extract","loglik","test","TRUE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","amplitude.base","method:extract.bart","extract","loglik","test","FALSE","refused","cannot extract a test sample log-likelihood; no test response exists"
"live","amplitude.base","method:extract.bart","extract","loglik","zzz-bad-sample","TRUE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","loglik","zzz-bad-sample","FALSE","refused","sample must be in 'train', 'test'"
"live","amplitude.base","method:extract.bart","extract","trees","train","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","amplitude.base","method:extract.bart","extract","trees","train","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","amplitude.base","method:extract.bart","extract","trees","test","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","amplitude.base","method:extract.bart","extract","trees","test","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","amplitude.base","method:extract.bart","extract","trees","zzz-bad-sample","TRUE","error-without-reason","unused argument (combineChains = TRUE)"
"live","amplitude.base","method:extract.bart","extract","trees","zzz-bad-sample","FALSE","error-without-reason","unused argument (combineChains = FALSE)"
"live","amplitude.base","method:extract.bart","extract","forest","train","TRUE","accepted","array 6x40x2 dn=[NULL,NULL,{forest1,forest2}]"
"live","amplitude.base","method:extract.bart","extract","forest","train","FALSE","accepted","array 6x40x2 dn=[NULL,NULL,{forest1,forest2}]"
